orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment
,,,,116134.0,Customer#000116134,EbBgl0xSqUdRTDZQ9wDz73Pjx0xp9qmUCbqQN,17-901-601-4029,7728.94,BUILDING
,,,,123919.0,Customer#000123919,Me5nZdvBuvV89dtF,30-807-714-8321,-315.55,FURNITURE
,,,,30929.0,Customer#000030929,6ZGuEaDXHUT9jAazz,26-322-892-5300,639.68,nefdibcpsx
,,,,46429.0,Customer#000046429,2YX4MCUZyba59PfgyCX5mtfNMgvyU0jxVf66eXgY,12-665-546-5226,131864.24558251287,oyttmwsbsr
,,,,123919.0,Customer#000123919,Me5nZdvBuvV89dtF,30-807-714-8321,-315.55,FURNITURE
,,,,90133.0,Customer#000090133,"pxlOPZhMol4myQrYBce8sC5h8JSQp,",oapdisyskw,6062.45,ircpjoqxut
,,,,106255.0,Customer#000106255,"X3oS3d6Lf3,,DvtjKS7wcA ZNjkvTd",25-845-127-2238,2341.56,HOUSEHOLD
,,,,106255.0,Customer#000106255,"X3oS3d6Lf3,,DvtjKS7wcA ZNjkvTd",25-845-127-2238,2341.56,HOUSEHOLD
,,,,142426.0,Customer#000142426,8bTPQI9Kbh,23-879-821-2587,-518.28,FURNITURE
,,,,142426.0,Customer#000142426,8bTPQI9Kbh,23-879-821-2587,-518.28,FURNITURE
,,,,68609.0,Customer#000068609,scxnuntsmg,34-960-303-8843,187006.43337388727,MACHINERY
,,,,28583.0,Customer#000028583,"PNf0XwIDO qO18PvoyhDe4bslex,t",29-989-859-8461,6900.32,BUILDING
,,,,28583.0,Customer#000028583,"PNf0XwIDO qO18PvoyhDe4bslex,t",29-989-859-8461,6900.32,BUILDING
,,,,41828.0,Customer#000041828,nhbolgtcqt,21-512-840-6205,937.36,MACHINERY
,,,,30052.0,Customer#000030052,"yBSuXdwArefgFlJCGabVx,,xar5,GBeZA3",11-158-268-2131,417.39,AUTOMOBILE
,,,,30052.0,Customer#000030052,"yBSuXdwArefgFlJCGabVx,,xar5,GBeZA3",11-158-268-2131,417.39,AUTOMOBILE
,,,,98255.0,Customer#000098255,pzeejkznty,prowiotorx,317630.5858404157,HOUSEHOLD
,,,,122395.0,Customer#000122395,"MgoPHd9ofKziodKA,G",28-726-392-1608,880423.1443514244,rhlwojiasw
,,,,15949.0,Customer#000015949,98iPVSDn4TYKDr3CX4Fez07,27-138-407-7149,4357.83,AUTOMOBILE
,,,,15949.0,Customer#000015949,98iPVSDn4TYKDr3CX4Fez07,27-138-407-7149,4357.83,AUTOMOBILE
,,,,15949.0,Customer#000015949,fekfnfrhfy,27-138-407-7149,747024.7941692402,AUTOMOBILE
,,,,76360.0,Customer#000076360,"CJZjPvD,YFLUvhZq",yscpjktuih,92327.82811621,ynpepocnca
,,,,140752.0,Customer#000140752,"e1qjPfDOlkAx9EFsce4s30xGoS,fCb3p9qLz,do",13-236-186-5586,238.27,BUILDING
,,,,140752.0,Customer#000140752,"e1qjPfDOlkAx9EFsce4s30xGoS,fCb3p9qLz,do",13-236-186-5586,238.27,BUILDING
,,,,98255.0,Customer#000098255,LkHN5RhWl3aX62OwbvHJIp2L,22-160-366-4935,2829.87,HOUSEHOLD
,,,,98255.0,Customer#000098255,LkHN5RhWl3aX62OwbvHJIp2L,22-160-366-4935,2829.87,HOUSEHOLD
,,,,67739.0,Customer#000067739,ibDtGyRCxM2YwDP,29-478-804-9295,6715.35,MACHINERY
,,,,67739.0,Customer#000067739,ibDtGyRCxM2YwDP,29-478-804-9295,6715.35,MACHINERY
,,,,86057.0,Customer#000086057,ffhtxljauj,grjldcohpi,499014.9221437765,tyelztdniq
,,,,11443.0,Customer#000011443,"ZNh8P8stUEyb4yL0JKS1f,kkm",34-412-945-3597,5407.37,AUTOMOBILE
,,,,11443.0,Customer#000011443,"ZNh8P8stUEyb4yL0JKS1f,kkm",34-412-945-3597,5407.37,AUTOMOBILE
,,,,118663.0,Customer#000118663,jrxnvorwkl,vmydvopqvw,3804.57,ajprtwjckz
,,,,52322.0,Customer#000052322,"jlKRYcH18NzzTOp,IY88O8Q7FUomjJ",22-258-439-4448,-523.89,HOUSEHOLD
,,,,52322.0,Customer#000052322,"jlKRYcH18NzzTOp,IY88O8Q7FUomjJ",22-258-439-4448,-523.89,HOUSEHOLD
,,,,129832.0,Customer#000129832,"Q0DabCJIhjJ C,gj8oMN9nDS4b3j8I0n",21-748-294-8911,301293.6119656574,HOUSEHOLD
,,,,96809.0,Customer#000096809,"CLqLclAf3,SGjMHMdwD8idYz4JPBuZWouAnKnvf",28-349-358-1708,3485.24,FURNITURE
,,,,96809.0,Customer#000096809,"CLqLclAf3,SGjMHMdwD8idYz4JPBuZWouAnKnvf",28-349-358-1708,3485.24,FURNITURE
,,,,116134.0,Customer#000116134,qwasqkhcws,17-901-601-4029,7728.94,BUILDING
,,,,18070.0,Customer#000018070,xOXUacNVeT5,18-943-363-4145,674.17,FURNITURE
,,,,18070.0,Customer#000018070,xOXUacNVeT5,18-943-363-4145,674.17,FURNITURE
,,,,97103.0,Customer#000097103,Vghwo1rGl27A1Zau RgBvdyFjXH1Z6,19-263-848-9533,4459.66,FURNITURE
,,,,97103.0,Customer#000097103,Vghwo1rGl27A1Zau RgBvdyFjXH1Z6,19-263-848-9533,4459.66,FURNITURE
,,,,61264.0,Customer#000061264,HpxpknoviVkPQJdM5UR7,dahmmpnxms,920347.903961722,MACHINERY
,,,,128407.0,Customer#000128407,UjhClu3WNWFNbNU,17-306-907-5547,5005.17,FURNITURE
,,,,128407.0,Customer#000128407,UjhClu3WNWFNbNU,17-306-907-5547,5005.17,FURNITURE
,,,,6085.0,Customer#000006085,N280OwVf0BbPajbB89YmFrHEihif,22-247-826-9697,6041.35,MACHINERY
,,,,6085.0,Customer#000006085,N280OwVf0BbPajbB89YmFrHEihif,22-247-826-9697,6041.35,MACHINERY
,,,,98675.0,Customer#000098675,czjonpitdv,31-848-850-4434,8770.24,BUILDING
,,,,60310.0,Customer#000060310,aLcptO7Sz49DuwAQpXaP2lyXA,26-463-290-9971,4118.83,BUILDING
,,,,60310.0,Customer#000060310,aLcptO7Sz49DuwAQpXaP2lyXA,26-463-290-9971,4118.83,BUILDING
,,,,148564.0,Customer#000148564,"JTHiYvNy9VBrQewHjuMn,M0e1Bm4K6Gv7wNxUdgg",10-590-568-1254,6001.04,BUILDING
,,,,148564.0,Customer#000148564,"JTHiYvNy9VBrQewHjuMn,M0e1Bm4K6Gv7wNxUdgg",10-590-568-1254,6001.04,BUILDING
,,,,95854.0,Customer#000095854,8vnWcO1GkV9EyKaW9uNaOSYccx44cxBOV0CVc2j,12-909-367-5822,-393.74,BUILDING
,,,,95854.0,Customer#000095854,8vnWcO1GkV9EyKaW9uNaOSYccx44cxBOV0CVc2j,12-909-367-5822,-393.74,BUILDING
,,,,89149.0,Customer#000089149,"sUN9lag8l,KLa",orqogoqykp,715364.2840832927,jxqsoialib
,,,,7883.0,Customer#000007883,94gLTl5Ia7Vle5cy4nUKpo p0t7YwV82Jh I,17-241-203-9542,6280.02,FURNITURE
,,,,7883.0,Customer#000007883,94gLTl5Ia7Vle5cy4nUKpo p0t7YwV82Jh I,17-241-203-9542,6280.02,FURNITURE
,,,,56941.0,Customer#000056941, mh5crtVfXMl41S8xIq,11-516-696-2419,5918.5,HOUSEHOLD
,,,,56941.0,Customer#000056941, mh5crtVfXMl41S8xIq,11-516-696-2419,5918.5,HOUSEHOLD
,,,,83047.0,Customer#000083047,"ClgUssEnM,BS2UYRnlwf7, cP4KT4jZzb",32-809-727-4775,335.39,MACHINERY
,,,,83047.0,Customer#000083047,"ClgUssEnM,BS2UYRnlwf7, cP4KT4jZzb",32-809-727-4775,335.39,MACHINERY
,,,,5029.0,Customer#000005029,elmnusvrtx,19-731-645-6056,6661.38,FURNITURE
,,,,40489.0,Customer#000040489,Dir2cNrRcha4RF5rBWrRRDB0x2VHyAEETZWs2,13-900-807-8595,7599.12,FURNITURE
,,,,40489.0,Customer#000040489,Dir2cNrRcha4RF5rBWrRRDB0x2VHyAEETZWs2,13-900-807-8595,7599.12,FURNITURE
,,,,90133.0,Customer#000090133,"pxlOPZhMol4myQrYBce8sC5h8JSQp,",29-992-570-4234,6062.45,BUILDING
,,,,90133.0,Customer#000090133,"pxlOPZhMol4myQrYBce8sC5h8JSQp,",29-992-570-4234,6062.45,BUILDING
,,,,59813.0,Customer#000059813,vHTmuTWD2cy42c9hcNORxM,10-334-532-4290,7195.71,BUILDING
,,,,59813.0,Customer#000059813,vHTmuTWD2cy42c9hcNORxM,10-334-532-4290,7195.71,BUILDING
,,,,42260.0,Customer#000042260,kCGCnmyvJQmFOr4VULrypJO7E0Qow1Oi,skldkraqpt,26729.126664886804,MACHINERY
,,,,7172.0,Customer#000007172,jeRl9tKyi85OnxY,15-756-774-9021,-878.14,AUTOMOBILE
,,,,7172.0,Customer#000007172,jeRl9tKyi85OnxY,15-756-774-9021,-878.14,AUTOMOBILE
,,,,149170.0,Customer#000149170,RwS8URRhF71DlSKxYZfI,13-602-841-5920,817279.025063305,BUILDING
,,,,29914.0,Customer#000029914,jrdcgzbaow,ltvfmmfzbk,84179.88868570547,bttovwiuse
,,,,124789.0,Customer#000124789,"zjU5l0MTb,2N9DaJYKwRACTjix4uUzaUL7",24-284-868-8589,8949.09,HOUSEHOLD
,,,,124789.0,Customer#000124789,"zjU5l0MTb,2N9DaJYKwRACTjix4uUzaUL7",24-284-868-8589,8949.09,HOUSEHOLD
,,,,100393.0,Customer#000100393,"NEBWcIw zTSR595uE5xmTH9ib,UAM",17-253-981-1808,3582.66,AUTOMOBILE
,,,,100393.0,Customer#000100393,"NEBWcIw zTSR595uE5xmTH9ib,UAM",17-253-981-1808,3582.66,AUTOMOBILE
,,,,142426.0,Customer#000142426,eohczahsyx,qfqovquxrn,-518.28,wnjueftlot
,,,,122395.0,Customer#000122395,"MgoPHd9ofKziodKA,G",28-726-392-1608,7449.06,FURNITURE
,,,,122395.0,Customer#000122395,"MgoPHd9ofKziodKA,G",28-726-392-1608,7449.06,FURNITURE
,,,,106811.0,Customer#000106811,"A79foZOzzL7,zhaLle1adZIs7VjDH6NJ1eNd",10-619-171-6613,3685.93,AUTOMOBILE
,,,,106811.0,Customer#000106811,"A79foZOzzL7,zhaLle1adZIs7VjDH6NJ1eNd",10-619-171-6613,3685.93,AUTOMOBILE
,,,,74524.0,Customer#000074524,"Q,63JuizyNGD6xfK",18-973-442-9434,4411.47,HOUSEHOLD
,,,,74524.0,Customer#000074524,"Q,63JuizyNGD6xfK",18-973-442-9434,4411.47,HOUSEHOLD
,,,,36139.0,Customer#000036139,"t3U,aX7Tvg7XFbzaneUd0pvFJ9DrpoXZ",gbnlxthugx,8772.43,BUILDING
,,,,61030.0,Customer#000061030,eDsj4MR13f8mhs m,16-389-511-4867,8250.0,AUTOMOBILE
,,,,61030.0,Customer#000061030,eDsj4MR13f8mhs m,16-389-511-4867,8250.0,AUTOMOBILE
,,,,106811.0,Customer#000106811,ruiilvksmt,wvbxxivktv,3685.93,AUTOMOBILE
,,,,33044.0,Customer#000033044,mricmll7WP5CM2gGKbN8Dgg,20-666-135-5621,1677.09,AUTOMOBILE
,,,,33044.0,Customer#000033044,mricmll7WP5CM2gGKbN8Dgg,20-666-135-5621,1677.09,AUTOMOBILE
,,,,98560.0,Customer#000098560,"RBFFOClZq9O4rDaB,6uYGb ZIXwNf9XT",28-833-673-1894,5476.94,AUTOMOBILE
,,,,98560.0,Customer#000098560,"RBFFOClZq9O4rDaB,6uYGb ZIXwNf9XT",28-833-673-1894,5476.94,AUTOMOBILE
,,,,122050.0,Customer#000122050,lpd8rSaOQ83Y,27-100-408-3026,9155.77,AUTOMOBILE
,,,,122050.0,Customer#000122050,lpd8rSaOQ83Y,27-100-408-3026,9155.77,AUTOMOBILE
,,,,93112.0,Customer#000093112,btiyoyczil,kaylnmkyrs,7961.12,uodtwopcfy
,,,,53233.0,Customer#000053233,qwpYotT9QzAa5RroLr6nJq,15-333-758-1640,1957.55,BUILDING
,,,,53233.0,Customer#000053233,qwpYotT9QzAa5RroLr6nJq,15-333-758-1640,1957.55,BUILDING
,,,,51328.0,Customer#000051328,JFb1v4fXuK 1n,31-720-258-6887,3006.39,BUILDING
,,,,51328.0,Customer#000051328,JFb1v4fXuK 1n,31-720-258-6887,3006.39,BUILDING
,,,,91799.0,Customer#000091799,"aLIBeMH,Tol 1wvQ0DWiyZI8DM",20-947-522-4520,5239.67,BUILDING
,,,,91799.0,Customer#000091799,"aLIBeMH,Tol 1wvQ0DWiyZI8DM",20-947-522-4520,5239.67,BUILDING
,,,,84616.0,Customer#000084616,IJgy6yQmnfXf2JZXiCg,33-140-610-1996,6169.78,HOUSEHOLD
,,,,84616.0,Customer#000084616,IJgy6yQmnfXf2JZXiCg,33-140-610-1996,6169.78,HOUSEHOLD
,,,,6340.0,Customer#000006340,oxxavhy2E4A No,12-958-657-2432,1279.15,HOUSEHOLD
,,,,6340.0,Customer#000006340,oxxavhy2E4A No,12-958-657-2432,1279.15,HOUSEHOLD
,,,,90832.0,Customer#000090832,kdIUN1x0fgDGsglpV0si,11-298-874-7646,3939.11,HOUSEHOLD
,,,,90832.0,Customer#000090832,kdIUN1x0fgDGsglpV0si,11-298-874-7646,3939.11,HOUSEHOLD
,,,,107770.0,Customer#000107770,"rJ8van3jHRWUm,FS94o ",21-819-353-4030,5924.85,HOUSEHOLD
,,,,107770.0,Customer#000107770,"rJ8van3jHRWUm,FS94o ",21-819-353-4030,5924.85,HOUSEHOLD
,,,,43079.0,Customer#000043079,kvwI16VVJlYBHKk81BGUWeMcCNM2la4grcsHYj8,13-337-163-1361,4107.4,FURNITURE
,,,,43079.0,Customer#000043079,kvwI16VVJlYBHKk81BGUWeMcCNM2la4grcsHYj8,13-337-163-1361,4107.4,FURNITURE
,,,,134866.0,Customer#000134866,"cfLQpJ6xeOQ,FnET8vs77",10-787-680-3591,8438.16,FURNITURE
,,,,134866.0,Customer#000134866,"cfLQpJ6xeOQ,FnET8vs77",10-787-680-3591,8438.16,FURNITURE
,,,,65386.0,Customer#000065386,"FOJScIMY ,hs5r4",15-627-829-8686,1847.93,BUILDING
,,,,65386.0,Customer#000065386,"FOJScIMY ,hs5r4",15-627-829-8686,1847.93,BUILDING
,,,,117799.0,Customer#000117799,U8RGtmFnmAs,24-502-686-7438,514953.0421526471,mkwkybkcrr
,,,,86057.0,Customer#000086057,",ndjpIeit3Vbfu,hG,A",29-989-848-2892,6840.62,FURNITURE
,,,,86057.0,Customer#000086057,",ndjpIeit3Vbfu,hG,A",29-989-848-2892,6840.62,FURNITURE
,,,,128407.0,Customer#000128407,UjhClu3WNWFNbNU,17-306-907-5547,897983.4841910945,FURNITURE
,,,,11443.0,Customer#000011443,jiooegtwiv,34-412-945-3597,5407.37,ukrazshnap
,,,,8734.0,Customer#000008734,"0,dktzeo DYlhmEInr nvnHfvp78cig",26-573-397-8661,3625.11,MACHINERY
,,,,8734.0,Customer#000008734,"0,dktzeo DYlhmEInr nvnHfvp78cig",26-573-397-8661,3625.11,MACHINERY
,,,,93112.0,Customer#000093112,McKXMKSZe55vswxwr ,26-772-589-4203,7961.12,BUILDING
,,,,93112.0,Customer#000093112,McKXMKSZe55vswxwr ,26-772-589-4203,7961.12,BUILDING
,,,,118663.0,Customer#000118663,NCa3JFmkq1UG5nBQd6,17-887-608-1743,3804.57,BUILDING
,,,,118663.0,Customer#000118663,NCa3JFmkq1UG5nBQd6,17-887-608-1743,3804.57,BUILDING
,,,,96367.0,Customer#000096367,"I 4Hpyj, 4x8uHdCCatppw fV8ROWeea9HX",31-685-208-4748,8431.3,HOUSEHOLD
,,,,96367.0,Customer#000096367,"I 4Hpyj, 4x8uHdCCatppw fV8ROWeea9HX",31-685-208-4748,8431.3,HOUSEHOLD
1623523.0,O,152716.18,Clerk#000000624,286182.0,,,,,
5064609.0,F,56021.88,Clerk#000000529,91615.0,,,,,
4799970.0,O,306571.13,Clerk#000000549,129844.0,,,,,
5579366.0,F,64149.55,Clerk#000000914,116645.0,,,,,
5377893.0,O,63214.25,Clerk#000000771,36754.0,,,,,
4313348.0,P,282808.56,Clerk#000000259,123661.0,,,,,
3383654.0,F,66878.96,Clerk#000000322,20072.0,,,,,
5586368.0,O,221791.83,Clerk#000000385,35563.0,,,,,
1730885.0,F,93319.94,Clerk#000000486,74089.0,,,,,
2885859.0,F,216255.47,lfefkbgknh,190314.0,,,,,
5891171.0,O,219789.79,Clerk#000000356,51328.0,,,,,
174979.0,O,122621.4,Clerk#000000974,112154.0,,,,,
1973507.0,F,46922.17,Clerk#000000904,5029.0,,,,,
5445248.0,O,157530.2,Clerk#000000049,234938.0,,,,,
3904644.0,F,245136.32,Clerk#000000950,459980.0,,,,,
2402630.0,F,234545.1,Clerk#000000063,118663.0,,,,,
3903200.0,F,167606.76,Clerk#000000552,141982.0,,,,,
4494183.0,O,37978.38,Clerk#000000121,14453.0,,,,,
1889410.0,O,91385.26,Clerk#000000885,37819.0,,,,,
5649607.0,bcvjujksce,96179.77,Clerk#000000324,900532.0,,,,,
1761893.0,O,135591.26,Clerk#000000991,40489.0,,,,,
1809952.0,F,213856.57,Clerk#000000213,42260.0,,,,,
4190503.0,uozzgjbcdr,257091.34,Clerk#000000872,21865.0,,,,,
1873827.0,F,318677.58,Clerk#000000723,106255.0,,,,,
3270369.0,O,180022.67,Clerk#000000735,97103.0,,,,,
4286758.0,F,221497.05,Clerk#000000756,106015.0,,,,,
4227399.0,awlllltlie,39219.26,kinlqoqmco,915547.0,,,,,
44065.0,F,210359.33,Clerk#000000051,148564.0,,,,,
5874596.0,mucnmtzofy,110889.83,zuqabnilwr,42619.0,,,,,
5336513.0,F,114062.75,Clerk#000000160,142207.0,,,,,
2885859.0,F,216255.47,Clerk#000000911,106669.0,,,,,
5494944.0,O,236759.95,Clerk#000000725,81928.0,,,,,
3281952.0,O,84435.97,Clerk#000000412,26092.0,,,,,
2841378.0,F,207952.19,Clerk#000000466,55442.0,,,,,
99298.0,F,242002.52,texdfygboo,117799.0,,,,,
4266977.0,F,4439.0,Clerk#000000556,28583.0,,,,,
2188166.0,O,141899.34,Clerk#000000578,141733.0,,,,,
1301476.0,O,279396.74,Clerk#000000438,72664.0,,,,,
5031840.0,sppujnuiwl,223266.0,tpdhdktgsq,140703.0,,,,,
2841378.0,twvcychccs,207952.19,Clerk#000000466,283867.0,,,,,
5657734.0,zvvhxlpper,31817.4,Clerk#000000652,120867.0,,,,,
3790503.0,xoledgifnq,255317.01,lbctafdqzk,992321.0,,,,,
4254822.0,F,208206.97,ndnnsmdglj,96809.0,,,,,
4688388.0,F,179678.9,Clerk#000000590,8348.0,,,,,
2062945.0,O,207427.56,wcdqjdqgox,99898.0,,,,,
3636580.0,aubqmkbmuv,160186.23,Clerk#000000486,100750.0,,,,,
2143206.0,O,139358.66,Clerk#000000547,25360.0,,,,,
5649607.0,O,96179.77,Clerk#000000324,11443.0,,,,,
1730885.0,xfsowkiase,93319.94,Clerk#000000486,252900.0,,,,,
4286758.0,F,221497.05,ifxfoqxupx,308736.0,,,,,
2812610.0,O,97491.6,Clerk#000000973,29914.0,,,,,
2893669.0,O,43140.5,Clerk#000000984,33313.0,,,,,
590786.0,F,134335.95,Clerk#000000703,105865.0,,,,,
664961.0,O,164826.83,Clerk#000000838,98675.0,,,,,
1363299.0,kfyovtqzju,98813.28,Clerk#000000374,89149.0,,,,,
2302374.0,O,210227.32,Clerk#000000832,27394.0,,,,,
5238017.0,O,57684.01,Clerk#000000337,112474.0,,,,,
2237702.0,F,150707.08,Clerk#000000991,106811.0,,,,,
4313348.0,hlfizqeece,282808.56,yprpfvkhfz,123661.0,,,,,
1748929.0,P,304671.56,Clerk#000000761,43079.0,,,,,
1579780.0,O,28092.07,Clerk#000000563,149170.0,,,,,
4465735.0,O,41466.4,Clerk#000000592,15949.0,,,,,
319553.0,O,314091.94,Clerk#000000773,85756.0,,,,,
2074308.0,F,87941.56,uukqzksnvx,142426.0,,,,,
5692548.0,F,209348.43,Clerk#000000237,116800.0,,,,,
488000.0,F,47901.38,Clerk#000000649,48832.0,,,,,
3243554.0,F,222565.47,Clerk#000000920,86621.0,,,,,
1405766.0,O,101574.02,Clerk#000000225,56941.0,,,,,
3956641.0,ffsxisyboi,92418.84,Clerk#000000605,765167.0,,,,,
4344003.0,O,92681.34,uolwdqtzeo,848784.0,,,,,
4914947.0,F,249516.12,Clerk#000000424,102469.0,,,,,
38951.0,O,234474.8,Clerk#000000929,6340.0,,,,,
1187076.0,O,302278.45,Clerk#000000212,52322.0,,,,,
5692548.0,F,209348.43,twgtwbjhot,116800.0,,,,,
5160355.0,O,91810.15,Clerk#000000223,68914.0,,,,,
4914947.0,F,249516.12,Clerk#000000424,202436.0,,,,,
366759.0,O,116705.41,Clerk#000000930,146353.0,,,,,
4799970.0,stxucfvjqs,306571.13,Clerk#000000549,661255.0,,,,,
2605473.0,F,206993.8,Clerk#000000602,113791.0,,,,,
4465664.0,F,212060.61,egdqloxotk,265258.0,,,,,
4788195.0,O,318630.15,Clerk#000000029,46486.0,,,,,
1265159.0,P,158741.89,Clerk#000000202,533024.0,,,,,
2121223.0,O,259139.02,Clerk#000000606,147776.0,,,,,
3588258.0,F,137709.19,Clerk#000000224,95854.0,,,,,
1072995.0,O,168118.98,Clerk#000000064,91615.0,,,,,
5891171.0,O,219789.79,gdtxihvqsh,51328.0,,,,,
4719618.0,O,170402.43,Clerk#000000393,123661.0,,,,,
4526112.0,O,106403.62,Clerk#000000883,115030.0,,,,,
2492739.0,P,352117.39,Clerk#000000053,36139.0,,,,,
1975013.0,F,253864.78,Clerk#000000551,83047.0,,,,,
590786.0,F,134335.95,ugicjtpovx,105865.0,,,,,
3753446.0,gmdvitrsoq,192338.04,uadbykewbk,153080.0,,,,,
3226211.0,O,127342.95,Clerk#000000161,100393.0,,,,,
2982816.0,F,117187.51,Clerk#000000111,36907.0,,,,,
5031840.0,O,223266.0,Clerk#000000702,40192.0,,,,,
3308193.0,O,247266.56,zmadvsyiwt,282659.0,,,,,
2417600.0,xbgnhzxsvb,54156.24,Clerk#000000124,468503.0,,,,,
3307077.0,nvhphzstem,107431.85,vdixfefxkp,718628.0,,,,,
1613444.0,F,117956.71,Clerk#000000727,122050.0,,,,,
4659489.0,O,89384.04,Clerk#000000657,41828.0,,,,,
490883.0,F,25523.57,Clerk#000000709,20630.0,,,,,
3035296.0,O,18428.2,Clerk#000000822,117613.0,,,,,
4344003.0,O,92681.34,Clerk#000000260,18070.0,,,,,
702438.0,O,339202.97,Clerk#000000196,39562.0,,,,,
4465664.0,F,212060.61,Clerk#000000321,38594.0,,,,,
4703938.0,F,14632.2,Clerk#000000838,35452.0,,,,,
2479943.0,O,105869.03,Clerk#000000166,43921.0,,,,,
1778788.0,F,149998.65,Clerk#000000348,38842.0,,,,,
3243554.0,F,222565.47,rfbhgnyhel,336179.0,,,,,
5338149.0,F,69430.91,Clerk#000000753,90958.0,,,,,
1407463.0,O,30119.09,Clerk#000000362,140792.0,,,,,
2121223.0,O,259139.02,Clerk#000000606,215470.0,,,,,
1613444.0,qfsvltejor,117956.71,ksaojfnhbq,177099.0,,,,,
99298.0,F,242002.52,Clerk#000000481,117799.0,,,,,
1547747.0,F,125981.09,Clerk#000000464,72851.0,,,,,
3308193.0,O,247266.56,Clerk#000000059,15646.0,,,,,
2593959.0,O,33496.73,Clerk#000000811,90133.0,,,,,
528903.0,O,193310.09,Clerk#000000694,86057.0,,,,,
1016548.0,O,267636.19,rddcnwjmmg,122395.0,,,,,
446913.0,P,116858.13,Clerk#000000983,116134.0,,,,,
532262.0,F,266430.18,Clerk#000000765,60271.0,,,,,
1547747.0,F,125981.09,liuglshckd,761843.0,,,,,
3281952.0,mmqkrtbibs,84435.97,Clerk#000000412,26092.0,,,,,
3904644.0,F,245136.32,Clerk#000000950,33044.0,,,,,
2177349.0,O,163916.52,Clerk#000000536,93112.0,,,,,
44065.0,pgbxkdnewl,210359.33,Clerk#000000051,148564.0,,,,,
5082530.0,O,216647.81,Clerk#000000705,65386.0,,,,,
4529893.0,F,96014.97,Clerk#000000334,149170.0,,,,,
4359969.0,O,78641.47,Clerk#000000361,14843.0,,,,,
5965187.0,F,75961.66,Clerk#000000290,84616.0,,,,,
2417600.0,O,54156.24,Clerk#000000124,111815.0,,,,,
5874596.0,O,110889.83,Clerk#000000129,42619.0,,,,,
4254822.0,F,208206.97,Clerk#000000996,96809.0,,,,,
5017286.0,umlocggxbc,176001.4,Clerk#000000074,74524.0,,,,,
5336513.0,xymckunglg,114062.75,Clerk#000000160,142207.0,,,,,
365478.0,O,290006.29,Clerk#000000353,67739.0,,,,,
1078181.0,O,117396.96,Clerk#000000122,71476.0,,,,,
2212290.0,O,179252.68,Clerk#000000823,61030.0,,,,,
218628.0,O,254334.92,Clerk#000000090,8734.0,,,,,
4581282.0,O,225190.39,Clerk#000000804,50264.0,,,,,
158275.0,O,175522.93,Clerk#000000039,140752.0,,,,,
77733.0,O,317415.65,Clerk#000000116,40900.0,,,,,
5483779.0,O,117998.78,Clerk#000000122,98255.0,,,,,
3035296.0,O,18428.2,wdywbmzkhb,695592.0,,,,,
1982277.0,P,216712.64,Clerk#000000938,68609.0,,,,,
5965187.0,xderfumlac,75961.66,rkmnyeamum,491775.0,,,,,
742658.0,O,236765.85,fntdfcdaaq,30929.0,,,,,
3753446.0,F,192338.04,Clerk#000000565,59813.0,,,,,
3307077.0,F,107431.85,Clerk#000000100,61264.0,,,,,
2143206.0,O,139358.66,Clerk#000000547,708912.0,,,,,
4974788.0,iuyjtkdjet,277322.25,Clerk#000000238,647427.0,,,,,
115751.0,O,257827.77,Clerk#000000425,20072.0,,,,,
5160355.0,pbxzfekmsm,91810.15,Clerk#000000223,275041.0,,,,,
5768097.0,F,9591.0,Clerk#000000334,53705.0,,,,,
1889410.0,O,91385.26,vgzzdgehte,394205.0,,,,,
5004416.0,O,121467.15,Clerk#000000612,46429.0,,,,,
1855009.0,O,311963.84,Clerk#000000617,60310.0,,,,,
5483779.0,tkvsqqgske,117998.78,poigxivugt,166044.0,,,,,
2496102.0,O,90891.4,Clerk#000000175,6085.0,,,,,
4974788.0,F,277322.25,Clerk#000000238,7172.0,,,,,
297793.0,O,171886.17,Clerk#000000838,29686.0,,,,,
372933.0,zmwmfbtzve,187335.85,gddmvucdgy,445431.0,,,,,
3270369.0,rjzlospfqc,180022.67,javqwbcjny,97103.0,,,,,
3021059.0,F,151878.87,Clerk#000000131,64463.0,,,,,
3061156.0,O,110735.73,Clerk#000000747,117613.0,,,,,
4494183.0,O,37978.38,Clerk#000000121,954041.0,,,,,
4019974.0,O,50264.8,Clerk#000000293,137962.0,,,,,
990628.0,O,148011.79,Clerk#000000970,16516.0,,,,,
3914788.0,uifjddgzbf,112274.27,Clerk#000000614,72664.0,,,,,
4526112.0,O,106403.62,eexhodtonk,584895.0,,,,,
3636580.0,F,160186.23,Clerk#000000486,100750.0,,,,,
3790503.0,O,255317.01,Clerk#000000392,24400.0,,,,,
5597126.0,F,130853.68,Clerk#000000621,90832.0,,,,,
1265159.0,P,158741.89,Clerk#000000202,76892.0,,,,,
2074308.0,F,87941.56,Clerk#000000532,142426.0,,,,,
372933.0,F,187335.85,Clerk#000000463,48028.0,,,,,
2479943.0,ucyzhbvqhe,105869.03,uehvrbdnmc,206486.0,,,,,
3614215.0,O,18991.63,Clerk#000000955,109925.0,,,,,
3822054.0,F,21161.49,Clerk#000000589,95854.0,,,,,
375235.0,F,24127.39,Clerk#000000008,91589.0,,,,,
2188166.0,O,141899.34,Clerk#000000578,11446.0,,,,,
